Unnamed: 0|trans_date_trans_time|cc_num|merchant|category|amt|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|trans_num|merch_lat|merch_long|is_fraud|merch_zipcode|merch_last_update_time|merch_eff_time|cc_bic
3075|2019-01-02 16:05:20+08:00|272043######9877|Kassulke PLC|shopping_net|6.11|Mark|Wood|M|854 Walker Dale Suite 488|Bowdoin|ME|4287|44.0575|-69.9656|3224|Engineer, electronics|1997-08-22|4f6600cd2cb093d47f443263dce3ea5d|44.238378|-70.652959|0|04088|2012-01-02 16:05:20+08:00|2012-01-02 16:05:20+08:00|""
3076|2019-01-02 16:06:16+08:00|302730####8427|Schroeder, Hauck and Treutel|entertainment|88.03|Andrew|""|M|06959 Stephen Branch Suite 246|Thida|AR|72165|35.5762|-91.4539|111|Careers information officer|2000-06-13|0177a24d056ccb159ae2711acb178b1c|34.714905|-91.948969|0|72086|2012-01-02 16:06:16+08:00|2012-01-02 16:06:16+08:00|""
3077|2019-01-02 16:06:47+08:00|654767######7171|Hagenes, Hermann and Stroman|travel|35.62|Bryce|Joseph|M|148 Baker Field|Chester Heights|PA|19017|39.8839|-75.4669|348|Management consultant|1945-05-05|69ef933c22a350cead39f6a953c355d8|39.021893|-75.949803|0|21657|2012-01-02 16:06:47+08:00|2012-01-02 16:06:47+08:00|""
3078|2019-01-02 16:06:54+08:00|302349####7947|Botsford PLC|home|18.52|Matthew|Lambert|M|7188 Melissa Crest Apt. 151|New Holstein|WI|53061|43.9446|-88.0911|5196|Child psychotherapist|1978-01-22|eb718e5784e1a59586061abe6900268d|43.94721|-88.32683|0|53049|2012-01-02 16:06:54+08:00|2012-01-02 16:06:54+08:00|DEUTUS33TRF
3079|2019-01-02 16:07:26+08:00|425407######1278|Shields-Wunsch|health_fitness|65.84|Gary|Hall|M|69085 Short Shores|Allentown|NY|14707|42.0737|-78.0594|239|Radio producer|1956-05-02|cd9894bdf082193dea0e5c7fbe68984c|42.651441|-78.374661|0|14082|2012-01-02 16:07:26+08:00|2012-01-02 16:07:26+08:00|""
3080|2019-01-02 16:08:18+08:00|464289###0163|Torphy-Goyette|shopping_pos|1.03|Eddie|Mendez|M|1831 Faith View Suite 653|Clarinda|IA|51632|40.7491|-95.038|7297|IT trainer|1990-07-13|aed4d82019f3d5ca4f041d0db0d40920|40.563461|-94.844358|0|64461|2012-01-02 16:08:18+08:00|2012-01-02 16:08:18+08:00|""
3081|2019-01-02 16:10:00+08:00|487378######5038|Botsford and Sons|home|26.14|Elizabeth|Maxwell|F|194 Goodman Fall Apt. 569|Burlington|WA|98233|48.4786|-122.3345|14871|Public house manager|1974-03-10|a2b9bbc4b840fa390b2b40b5b1c85781|47.990617|-122.386906|0|98236|2012-01-02 16:10:00+08:00|2012-01-02 16:10:00+08:00|APBCUS61
3082|2019-01-02 16:10:52+08:00|376445#####2684|Champlin and Sons|home|18.40|Rachel|Lowe|F|372 Jeffrey Course|Sutherland|NE|69165|41.1558|-101.136|1789|Insurance broker|1982-02-11|2ce5a69e71dcc40554351cd43e9101f1|41.344199|-102.039662|0|69147|2012-01-02 16:10:52+08:00|2012-01-02 16:10:52+08:00|""
3083|2019-01-02 16:13:44+08:00|382956####3927|Bahringer Group|health_fitness|9.21|Candice|Brown|F|9412 Harris Mews|O Brien|TX|79539|33.3749|-99.8473|178|Warden/ranger|1983-06-14|0b1783658d6104b7b6c8e611a8ea04f8|33.376033|-100.706425|0|79518|2012-01-02 16:13:44+08:00|2012-01-02 16:13:44+08:00|ADMDUS41
3084|2019-01-02 16:14:37+08:00|493997######8216|Weber and Sons|food_dining|75.26|Michelle|Johnston|F|3531 Hamilton Highway|Roma|TX|78584|26.4215|-99.0025|18128|IT trainer|1990-11-07|5ca3fff448c1ff4fddc6e1c9368275d8|26.3411|-98.742926|0|""|2012-01-02 16:14:37+08:00|2012-01-02 16:14:37+08:00|AIABUS31
3085|2019-01-02 16:14:52+08:00|470786######6333|Wuckert-Goldner|home|136.83|Susan|""|F|9016 Jordan Bypass Apt. 516|Cranks|KY|40820|36.7558|-83.1838|581|Psychologist, counselling|1967-02-04|afd3d61479fddcfd3824578b57db629d|35.946154|-82.553258|0|37657|2012-01-02 16:14:52+08:00|2012-01-02 16:14:52+08:00|CITIUS33CHI
3086|2019-01-02 16:16:06+08:00|265785######9997|Friesen-Ortiz|personal_care|8.18|Alan|""|M|04139 Johnson Prairie Suite 401|Detroit|MI|48206|42.3749|-83.1087|673342|Trading standards officer|1946-11-01|318d3a3e3495f5547387cab7859e25b3|41.531748|-82.339854|0|44089|2012-01-02 16:16:06+08:00|2012-01-02 16:16:06+08:00|""
3087|2019-01-02 16:16:40+08:00|458765#########1815|Daugherty LLC|kids_pets|21.84|Amber|""|F|6296 John Keys Suite 858|Pembroke Township|IL|60958|41.0646|-87.5917|2135|Psychotherapist, child|2004-05-08|222ccc41089ce4b7b5c9a7e214f2c553|40.680923|-88.185455|0|60968|2012-01-02 16:16:40+08:00|2012-01-02 16:16:40+08:00|""
3088|2019-01-02 16:17:14+08:00|352389######7098|Stark-Batz|entertainment|48.49|Joshua|Carpenter|M|04975 Allison Shoal|Bronx|NY|10463|40.8798|-73.9067|1382480|Therapist, drama|1990-11-09|ddc447ad2b94c6c1535a265c65ba069d|41.43284|-73.190062|0|06482|2012-01-02 16:17:14+08:00|2012-01-02 16:17:14+08:00|ACEEUS31
3089|2019-01-02 16:18:01+08:00|412873#########7622|Klein Group|entertainment|14.82|Monique|""|F|68276 Matthew Springs|Ratcliff|TX|75858|31.3833|-95.0619|43|Engineer, production|1949-10-04|27ae81ea032be051a49487221591de6b|30.951768|-94.076119|0|75951|2012-01-02 16:18:01+08:00|2012-01-02 16:18:01+08:00|""
3090|2019-01-02 16:18:03+08:00|345933#####7467|Block Group|misc_pos|4.85|Carol|""|F|27479 Reeves Dale|Whaleyville|MD|21872|38.4121|-75.2811|718|Regulatory affairs officer|1985-03-19|2d0b0d470f0360123ffbf25ba2d9daae|39.224303000000006|-75.933459|0|21651|2012-01-02 16:18:03+08:00|2012-01-02 16:18:03+08:00|APBCUS61
3091|2019-01-02 16:18:08+08:00|353317######7295|Weber, Thiel and Hammes|kids_pets|8.63|Derek|Bentley|M|782 Lee Crossing Apt. 209|Weeping Water|NE|68463|40.8731|-96.1528|1517|Dealer|1951-11-08|150197506fc5fd84f5605fea9339e83f|41.295158|-96.117765|0|68164|2012-01-02 16:18:08+08:00|2012-01-02 16:18:08+08:00|DEUTUS33TRF
3092|2019-01-02 16:18:31+08:00|353433######7879|Schmidt-Larkin|home|64.55|Jeffrey|Smith|M|713 Scott Pike Apt. 712|Bridger|MT|59014|45.2857|-108.9082|1446|Chartered loss adjuster|1978-01-15|ab3f8ce9fbcc8971bb7129ae1bb63e64|46.135669|-109.52603700000002|0|""|2012-01-02 16:18:31+08:00|2012-01-02 16:18:31+08:00|CITIUS33CHI
3093|2019-01-02 16:19:31+08:00|456154###2499|Pollich LLC|home|67.09|Daniel|Briggs|M|7118 Jessica Unions Apt. 789|Moriarty|NM|87035|34.9889|-106.0609|7268|Therapist, art|1988-08-04|7eb1acdfd07b154f802dbdf221df897b|35.101325|-105.817325|0|87056|2012-01-02 16:19:31+08:00|2012-01-02 16:19:31+08:00|APBCUS61
3094|2019-01-02 16:21:15+08:00|545677######9288|Pacocha-Weissnat|kids_pets|120.39|Taylor|Khan|F|658 Diane Glen Apt. 677|North Washington|PA|16048|41.0472|-79.8089|139|Patent attorney|1954-05-25|5c3b087f22d6a9ee4772f025059cee4d|40.128951|-79.882989|0|15022|2012-01-02 16:21:15+08:00|2012-01-02 16:21:15+08:00|""
3095|2019-01-02 16:21:26+08:00|499049###3023|Kozey-McDermott|travel|4.70|Martin|Ford|M|56812 Francis Courts|Corriganville|MD|21524|39.6967|-78.8031|626|Energy engineer|1960-12-13|9e2e7f3f20a1c75e5e087a315ce3d2b9|39.635856|-78.89449599999999|0|21532|2012-01-02 16:21:26+08:00|2012-01-02 16:21:26+08:00|ADMDUS41
3096|2019-01-02 16:21:38+08:00|370877#####2014|Jast Ltd|shopping_net|57.82|Sarah|Clark|F|25961 Beverly Union Apt. 042|North Wilkesboro|NC|28659|36.2017|-81.1286|21134|Dispensing optician|1984-03-06|532b2788c4f86687fc1910125ce21946|36.813357|-81.130964|0|24374|2012-01-02 16:21:38+08:00|2012-01-02 16:21:38+08:00|ADMDUS41
3097|2019-01-02 16:22:36+08:00|367226####7270|Durgan, Gislason and Spencer|home|53.28|Jessica|Perez|F|8172 Robertson Parkways Suite 072|Superior|AZ|85173|33.2887|-111.0985|2872|Petroleum engineer|1987-10-28|999a8ee73afcbcd94807c340c68801ac|32.603087|-111.023774|0|85739|2012-01-02 16:22:36+08:00|2012-01-02 16:22:36+08:00|APBCUS61
3098|2019-01-02 16:24:44+08:00|489042#########6940|Klocko, Runolfsdottir and Breitenberg|health_fitness|93.67|Jeremy|Whitney|M|0371 Aimee Neck Suite 856|Sacramento|CA|95827|38.5662|-121.3286|757530|Magazine features editor|1979-04-30|a83fdaa3e8ec9463d96c0a2e5b166389|39.199571|-121.296995|0|95977|2012-01-02 16:24:44+08:00|2012-01-02 16:24:44+08:00|DEUTUS33TRF
3099|2019-01-02 16:26:43+08:00|300820####2891|O'Connell-Ullrich|home|71.98|Kathleen|""|F|199 Patterson Fords Apt. 132|Naples|FL|34112|26.1184|-81.7361|276002|Pilot, airline|1934-06-23|f874413a04a21b0eae16fc65bcd2547a|26.920706|-82.607925|0|""|2012-01-02 16:26:43+08:00|2012-01-02 16:26:43+08:00|ACEEUS31
3100|2019-01-02 16:26:54+08:00|473684#########8128|Gutmann, McLaughlin and Wiza|home|21.50|Toni|Gomez|F|062 Carl Dam|Altona|NY|12910|44.8816|-73.6408|2148|Surveyor, land/geomatics|1953-05-23|5d259b8a7461d3d50bb411bcd062ef92|45.361626|-72.94471999999999|0|""|2012-01-02 16:26:54+08:00|2012-01-02 16:26:54+08:00|AIABUS31
3101|2019-01-02 16:28:03+08:00|480039######6717|Wilkinson PLC|kids_pets|146.60|Daniel|Owens|M|88794 Mandy Lodge Apt. 874|Howells|NE|68641|41.6964|-96.9858|1063|Research scientist (maths)|1928-04-02|ee46342583f2f25dd78f29b82412ee96|42.486036|-96.461106|0|51103|2012-01-02 16:28:03+08:00|2012-01-02 16:28:03+08:00|ACEEUS31
3102|2019-01-02 16:30:59+08:00|358363######4947|Schmidt-Larkin|home|29.77|Crystal|""|F|899 Michele View Suite 960|Philadelphia|PA|19149|40.0369|-75.0664|1526206|Structural engineer|1985-01-01|3c622fca39ec8a0eb75b72e39e8a82d1|40.96745|-75.276165|0|18354|2012-01-02 16:30:59+08:00|2012-01-02 16:30:59+08:00|ACEEUS31
3103|2019-01-02 16:31:45+08:00|584673##5952|Nienow PLC|entertainment|19.03|Jessica|Jordan|F|071 Wise Trace|Coleharbor|ND|58531|47.5196|-101.2332|307|Make|1930-08-13|25717db5d0276a79d1d471728bbf1bb4|47.495314|-102.021563|0|""|2012-01-02 16:31:45+08:00|2012-01-02 16:31:45+08:00|APBCUS61
3104|2019-01-02 16:37:07+08:00|429404######0516|Boehm, Block and Jakubowski|misc_pos|1.94|Gail|Weaver|F|979 Stewart Lake|New Ellenton|SC|29809|33.413000000000004|-81.69|2206|Biomedical scientist|1986-12-31|195b01eff33ae5df7b438123edafdce9|33.317856|-81.462973|0|29853|2012-01-02 16:37:07+08:00|2012-01-02 16:37:07+08:00|ADMDUS41
3105|2019-01-02 16:37:58+08:00|650131######5696|Baumbach, Strosin and Nicolas|shopping_pos|2.83|Carrie|Lewis|F|28925 Powell Mountains Apt. 762|Pecos|TX|79772|31.4467|-103.5791|12747|Merchandiser, retail|1987-05-05|e0a9cf2800324e9f8e9f85df889f4aaf|30.800897999999997|-104.358017|0|""|2012-01-02 16:37:58+08:00|2012-01-02 16:37:58+08:00|ACEEUS31
3106|2019-01-02 16:39:23+08:00|601186######7910|Heaney-Marquardt|entertainment|9.02|Lisa|Mendez|F|44259 Beth Station Suite 215|Lahoma|OK|73754|36.385|-98.0727|1078|Programme researcher, broadcasting/film/video|1952-07-06|2b01004c2e7420352e96811171f45e44|36.300052|-97.405388|0|73757|2012-01-02 16:39:23+08:00|2012-01-02 16:39:23+08:00|DEUTUS33TRF
3107|2019-01-02 16:41:11+08:00|358275######9201|Turcotte, Batz and Buckridge|health_fitness|3.82|Terrance|Mckinney|M|42965 Christopher Fords Suite 659|Norman|AR|71960|34.4596|-93.6743|1383|Magazine features editor|1966-08-08|98266f8a5038612a866cbd30a8e66860|34.518477000000004|-93.246026|0|71968|2012-01-02 16:41:11+08:00|2012-01-02 16:41:11+08:00|ACEEUS31
3108|2019-01-02 16:41:34+08:00|228874######0227|Beer-Jast|kids_pets|71.53|Kathleen|Heath|F|9297 Victor Rest Apt. 382|Albuquerque|NM|87116|35.0561|-106.5506|641349|Charity officer|1967-01-24|c83f32ad3c7e2f6604732379ba590a5f|34.625819|-105.583136|0|88321|2012-01-02 16:41:34+08:00|2012-01-02 16:41:34+08:00|""
3109|2019-01-02 16:42:30+08:00|499234#########4184|Torphy-Kertzmann|health_fitness|24.13|Benjamin|Kim|M|920 Patrick Light|Mc Nabb|IL|61335|41.173|-89.2187|532|Audiological scientist|1956-01-09|fa4e479583c59a1b310e9176df42af0f|42.17138|-88.480461|0|60142|2012-01-02 16:42:30+08:00|2012-01-02 16:42:30+08:00|""
3110|2019-01-02 16:42:32+08:00|474288#########8059|Grimes LLC|entertainment|7.47|Cassandra|Sanders|F|78117 George Mountains|Paauilo|HI|96776|20.0271|-155.3697|1490|Scientist, research (maths)|1991-04-13|6547714e5dba94697e5edea93ff7e2f3|20.693557|-155.494865|0|""|2012-01-02 16:42:32+08:00|2012-01-02 16:42:32+08:00|""
3111|2019-01-02 16:43:32+08:00|353301######3100|Beer-Jast|kids_pets|4.26|Megan|Bernard|F|128 Nathan Ramp|Barneveld|NY|13304|43.2237|-75.1612|1684|IT trainer|1994-03-01|2cb074b88f733f0efed070aae4719754|43.249975|-75.06910500000001|0|13324|2012-01-02 16:43:32+08:00|2012-01-02 16:43:32+08:00|CITIUS33CHI
3112|2019-01-02 16:43:45+08:00|487836######2291|Goldner-Lemke|entertainment|71.31|Tina|Alvarez|F|1976 Tyler Underpass|Early|IA|50535|42.4483|-95.1726|885|Pilot, airline|1949-08-14|46a2fc44ae2a0a64bb5148066cc9f6b7|42.106982|-94.344243|0|50064|2012-01-02 16:43:45+08:00|2012-01-02 16:43:45+08:00|ACEEUS31
3113|2019-01-02 16:44:04+08:00|340953#####2349|Jacobi and Sons|shopping_pos|5.52|Tyler|""|M|615 Clarke Spring Apt. 172|Warren|MI|48088|42.5164|-82.9832|134056|Doctor, hospital|1980-05-18|7b6ed01f6c4dfb7dfb554bad88d00262|42.230556|-83.308495|0|48242|2012-01-02 16:44:04+08:00|2012-01-02 16:44:04+08:00|""
3114|2019-01-02 16:44:29+08:00|359821######4754|Hamill-D'Amore|health_fitness|78.38|Ashley|Lopez|F|9333 Valentine Point|Bellmore|NY|11710|40.6729|-73.5365|34496|Librarian, public|1970-10-21|147168909a41a990ad7f51e2cd1756b1|40.613393|-73.379723|0|11701|2012-01-02 16:44:29+08:00|2012-01-02 16:44:29+08:00|DEUTUS33TRF
3115|2019-01-02 16:45:56+08:00|473684#########8128|Schumm, McLaughlin and Carter|food_dining|37.24|Toni|Gomez|F|062 Carl Dam|Altona|NY|12910|44.8816|-73.6408|2148|Surveyor, land/geomatics|1953-05-23|730402c52ba7643e8fc0efaff145782f|45.599088|-74.08381|0|""|2012-01-02 16:45:56+08:00|2012-01-02 16:45:56+08:00|AIABUS31
3116|2019-01-02 16:46:33+08:00|351866######0142|Williamson LLC|misc_pos|8.17|Dorothy|Thomas|F|537 Rice Square Suite 040|Milford|OH|45150|39.1657|-84.23299999999999|31394|Hospital doctor|1996-11-12|db0d975b3c13526b66071918b1c132f6|40.014066|-83.784388|0|45503|2012-01-02 16:46:33+08:00|2012-01-02 16:46:33+08:00|ADMDUS41
3117|2019-01-02 16:48:56+08:00|464684#########6108|Marvin-Lind|personal_care|6.20|Julia|Bell|F|576 House Crossroad|West Sayville|NY|11796|40.732|-73.1|4056|Film/video editor|1990-06-25|7c3b7b151f5c3b7537bab99929bd86bc|41.203135|-73.714004|0|10549|2012-01-02 16:48:56+08:00|2012-01-02 16:48:56+08:00|APBCUS61
3118|2019-01-02 16:50:48+08:00|555985######5248|Runolfsdottir, Mueller and Hand|entertainment|2.49|Jack|Hill|M|5916 Susan Bridge Apt. 939|Grenada|CA|96038|41.6125|-122.5258|589|Systems analyst|1945-12-21|0ef8fdabb3576f1c6903bead3c33a122|41.313921|-123.008701|0|96027|2012-01-02 16:50:48+08:00|2012-01-02 16:50:48+08:00|""
3119|2019-01-02 16:50:57+08:00|419847###4557|Hyatt, Russel and Gleichner|health_fitness|7.48|Christie|Williamson|F|519 Jerry Views|Avoca|IA|51521|41.4768|-95.3509|2036|Engineering geologist|1971-08-20|88d85f9e8af7034bd627ed73a516021e|40.539669|-96.305504|0|68324|2012-01-02 16:50:57+08:00|2012-01-02 16:50:57+08:00|""
3120|2019-01-02 16:53:49+08:00|305612####8470|Moore, Dibbert and Koepp|misc_net|4.03|Gina|Morrison|F|41851 Victor Drives Suite 219|Allentown|PA|18103|40.5891|-75.4645|166081|Scientist, research (maths)|1998-10-01|2251b92d18a1fad305d2d1f42d1cfb63|39.962643|-75.685404|0|19335|2012-01-02 16:53:49+08:00|2012-01-02 16:53:49+08:00|CITIUS33CHI
3121|2019-01-02 16:54:26+08:00|471082#########7414|Schuppe-Schuppe|food_dining|86.31|Juan|Henry|M|9795 Lori Island Suite 346|Turner|MT|59542|48.8328|-108.3961|192|Further education lecturer|1964-01-04|58e538cb63298a00e28196c2e490c57e|49.783535|-109.016342|0|""|2012-01-02 16:54:26+08:00|2012-01-02 16:54:26+08:00|ADMDUS41
3122|2019-01-02 16:54:34+08:00|373905#####9658|Feil, Hilpert and Koss|food_dining|12.67|Sarah|Bishop|F|554 Mcdonald Valley Apt. 539|Meridian|TX|76665|31.929|-97.6443|2526|Phytotherapist|1970-11-12|d128d5c076f998d9a65ce4bafddbc6f2|32.867683|-98.423675|0|""|2012-01-02 16:54:34+08:00|2012-01-02 16:54:34+08:00|CITIUS33CHI
3123|2019-01-02 16:55:02+08:00|440001#########1852|Quitzon, Green and Bashirian|shopping_pos|3.43|Marissa|Powell|F|474 Allen Haven|North Loup|NE|68859|41.4972|-98.7858|509|Nurse, children's|1980-09-15|d8e59bd583bae6a494959b8b84e3b966|40.676521|-99.062034|0|68847|2012-01-02 16:55:02+08:00|2012-01-02 16:55:02+08:00|AIABUS31
3124|2019-01-02 16:56:22+08:00|353433######7879|Treutel-King|travel|499.80|Jeffrey|Smith|M|713 Scott Pike Apt. 712|Bridger|MT|59014|45.2857|-108.9082|1446|Chartered loss adjuster|1978-01-15|bf545718c84098b9852e5037ae41dc7b|45.20827|-109.176264|0|59068|2012-01-02 16:56:22+08:00|2012-01-02 16:56:22+08:00|ADMDUS41
3125|2019-01-02 16:57:09+08:00|378858#####6425|Lubowitz, Terry and Stracke|personal_care|22.27|Debra|Eaton|F|72743 Brian Run|Paradise Valley|AZ|85253|33.5494|-111.9565|17047|Building surveyor|1935-01-29|43a9776166662518eb230fbddb3f00a2|34.350481|-112.823297|0|""|2012-01-02 16:57:09+08:00|2012-01-02 16:57:09+08:00|""
3126|2019-01-02 16:58:49+08:00|429404######0516|Botsford and Sons|home|51.16|Gail|Weaver|F|979 Stewart Lake|New Ellenton|SC|29809|33.413000000000004|-81.69|2206|Biomedical scientist|1986-12-31|4c162e42760f430b7df6913c1d0d0470|34.326859999999996|-82.345559|0|29639|2012-01-02 16:58:49+08:00|2012-01-02 16:58:49+08:00|""
3127|2019-01-02 16:59:39+08:00|341546#####6537|O'Connell, Botsford and Hand|home|41.00|Mark|""|M|8580 Moore Cove|Wales|AK|99783|64.7556|-165.6723|145|Administrator, education|1939-11-09|ec78a3e309337a015d3eca273698d403|64.842781|-166.28862800000002|0|""|2012-01-02 16:59:39+08:00|2012-01-02 16:59:39+08:00|ACEEUS31
3128|2019-01-02 17:00:18+08:00|630424##7505|Douglas, Schneider and Turner|shopping_pos|5.67|Jennifer|Black|F|2870 Bean Terrace Apt. 756|Thomas|WV|26292|39.1505|-79.503|836|Forensic psychologist|1981-08-29|c3ed2ba1cc33f09222fa571474144d37|39.221940999999994|-79.13823199999999|0|26731|2012-01-02 17:00:18+08:00|2012-01-02 17:00:18+08:00|ACEEUS31
3129|2019-01-02 17:05:08+08:00|639023##4367|Romaguera Ltd|health_fitness|13.42|Destiny|Lowe|F|79472 Stevens Trace Apt. 120|Hannawa Falls|NY|13647|44.6087|-74.9732|69|Chief Executive Officer|1991-06-05|67a2710f96426114c28150f351b688f4|44.414365999999994|-74.65071400000001|0|13672|2012-01-02 17:05:08+08:00|2012-01-02 17:05:08+08:00|AIABUS31
3130|2019-01-02 17:06:10+08:00|490884######6297|Bartoletti and Sons|personal_care|27.26|Lauren|""|F|03030 White Lakes|Grandview|TX|76050|32.2779|-97.2351|5875|Radiographer, therapeutic|1992-07-24|cb2886648b1e49d0ec9e72432a47ad81|33.149791|-97.35632|0|76259|2012-01-02 17:06:10+08:00|2012-01-02 17:06:10+08:00|AIABUS31
3131|2019-01-02 17:06:11+08:00|630423##7322|Dare-Marvin|entertainment|17.60|Stephanie|Gill|F|43039 Riley Greens Suite 393|Orient|WA|99160|48.8878|-118.2105|149|Special educational needs teacher|1978-06-21|16d23c2becdc63e6c9419129ed633d93|48.989044|-118.907785|0|""|2012-01-02 17:06:11+08:00|2012-01-02 17:06:11+08:00|AIABUS31
3132|2019-01-02 17:07:19+08:00|375848#####2810|Gutmann, McLaughlin and Wiza|home|54.47|Dale|Smith|M|25036 Contreras Turnpike Suite 270|Purmela|TX|76566|31.4841|-97.9903|258|Web designer|1943-12-15|c959bb9851fd07bf43c92a2a1009aa90|31.311385|-98.641014|0|76877|2012-01-02 17:07:19+08:00|2012-01-02 17:07:19+08:00|ACEEUS31
3133|2019-01-02 17:09:17+08:00|470786######6333|Fritsch and Sons|health_fitness|73.13|Susan|Shah|F|9016 Jordan Bypass Apt. 516|Cranks|KY|40820|36.7558|-83.1838|581|Psychologist, counselling|1967-02-04|42d1a52b67290e291315f3dee87ad69f|37.567377|-82.77745|0|41649|2012-01-02 17:09:17+08:00|2012-01-02 17:09:17+08:00|DEUTUS33TRF
3134|2019-01-02 17:09:31+08:00|545671######3820|Champlin, Rolfson and Connelly|travel|6.48|Pamela|Matthews|F|36659 Smith Club Apt. 080|Llano|NM|87543|36.1486|-105.6648|247|Architectural technologist|1961-10-24|38bfac7b3cce536ef33a5d064a324438|35.906759|-104.71956|0|87752|2012-01-02 17:09:31+08:00|2012-01-02 17:09:31+08:00|""
3135|2019-01-02 17:10:07+08:00|417809######1156|Bauch-Blanda|entertainment|30.68|Jill|Flores|F|639 Cruz Islands|Baroda|MI|49101|41.9488|-86.4913|3104|Horticulturist, commercial|1981-03-29|81d73e50569e5280e23abe483e6ab81b|42.757452|-86.89974699999999|0|""|2012-01-02 17:10:07+08:00|2012-01-02 17:10:07+08:00|ACEEUS31
3136|2019-01-02 17:11:38+08:00|300267####3302|Gutmann, McLaughlin and Wiza|home|71.36|John|Peters|M|555 Michael Burgs|Mayersville|MS|39113|32.9013|-91.0286|595|Technical brewer|1979-09-03|dfdbdd272f0a5f070c2b7c9aba6aba51|33.152793|-90.824384|0|38748|2012-01-02 17:11:38+08:00|2012-01-02 17:11:38+08:00|AIABUS31
3137|2019-01-02 17:11:38+08:00|342351#####1125|Goyette Inc|shopping_net|1.70|Rebecca|Obrien|F|5619 Mendoza Inlet|Juliette|GA|31046|33.1194|-83.8235|3343|Theatre manager|1990-06-08|2ceee454d14107fe03a47c12037617ab|33.736512|-84.56089200000001|0|30336|2012-01-02 17:11:38+08:00|2012-01-02 17:11:38+08:00|""
3138|2019-01-02 17:13:28+08:00|304076####8785|Friesen-Ortiz|personal_care|9.14|Danielle|Evans|F|76752 David Lodge Apt. 064|Breesport|NY|14816|42.1939|-76.7361|520|Psychotherapist|1991-10-13|7609447c26398cd107536f362f277816|41.630298|-76.413484|0|18833|2012-01-02 17:13:28+08:00|2012-01-02 17:13:28+08:00|CITIUS33CHI
3139|2019-01-02 17:13:31+08:00|463533######5903|Heathcote, Yost and Kertzmann|shopping_net|18.18|Christina|Rose|F|1984 Taylor Island Suite 836|Falls Church|VA|22046|38.8856|-77.1802|116155|Chartered accountant|1983-07-10|abc54f4726921b3a66bc415022143668|38.57082|-76.183142|0|21677|2012-01-02 17:13:31+08:00|2012-01-02 17:13:31+08:00|""
3140|2019-01-02 17:13:32+08:00|270697######7524|Effertz LLC|entertainment|67.72|David|Serrano|M|4739 Martin Common|Zaleski|OH|45698|39.283|-82.3977|341|Accounting technician|1978-12-18|6d7624293addc2d7f36fc799c80e557d|38.796944|-83.260223|0|45616|2012-01-02 17:13:32+08:00|2012-01-02 17:13:32+08:00|""
3141|2019-01-02 17:14:38+08:00|372520#####7633|Fadel-Hilpert|health_fitness|2.39|Lori|Ramirez|F|4293 Ramirez Squares|Ranier|MN|56668|48.6031|-93.2977|136|Ceramics designer|2000-02-20|2a849014e7c969a18b4c76ef10c90d8b|48.477195|-94.075574|0|""|2012-01-02 17:14:38+08:00|2012-01-02 17:14:38+08:00|APBCUS61
3142|2019-01-02 17:15:58+08:00|601158######7667|Botsford and Sons|home|225.70|Jerry|""|M|3867 Susan Corners Apt. 883|Brashear|MO|63533|40.1959|-92.4333|805|Private music teacher|1970-06-27|25bb3e3e1d8d154ccef71d0ea27446ab|39.27676|-93.149589|0|65344|2012-01-02 17:15:58+08:00|2012-01-02 17:15:58+08:00|AIABUS31
3143|2019-01-02 17:16:47+08:00|414760######8480|Dare-Gibson|health_fitness|104.44|Edward|Tapia|M|354 Gutierrez Gateway|Comfrey|MN|56019|44.1111|-94.9134|914|Health and safety adviser|1944-07-26|1a9625bbf9c24c615047e77afc730de3|43.925404|-94.069314|0|56010|2012-01-02 17:16:47+08:00|2012-01-02 17:16:47+08:00|ADMDUS41
3144|2019-01-02 17:18:16+08:00|495858#########6883|Torp, Muller and Borer|health_fitness|6.89|Aaron|Pena|M|793 Hooper Tunnel Suite 154|Burke|VA|22015|38.7894|-77.2818|43102|Health visitor|1950-11-27|be6f624ec867e8c0f6c4ca6e3f89ac12|39.191625|-77.090912|0|20833|2012-01-02 17:18:16+08:00|2012-01-02 17:18:16+08:00|""
3145|2019-01-02 17:18:34+08:00|271401######6678|Windler LLC|kids_pets|22.45|Christina|Moore|F|542 Finley Ports Apt. 396|West Finley|PA|15377|39.9914|-80.4408|724|Theme park manager|1995-08-30|b7aadd3743f5d03b3880afaf990588fa|40.665384|-80.890073|0|44427|2012-01-02 17:18:34+08:00|2012-01-02 17:18:34+08:00|DEUTUS33TRF
3146|2019-01-02 17:20:14+08:00|490062###9996|Barrows PLC|shopping_pos|7.90|Michael|""|M|094 Owens Underpass|Norwalk|CA|90650|33.9056|-118.0818|105549|Firefighter|1973-09-22|e7616ca6b4d58c5b81193d1ac9b00fc5|34.817388|-117.602241|0|""|2012-01-02 17:20:14+08:00|2012-01-02 17:20:14+08:00|AIABUS31
3147|2019-01-02 17:21:27+08:00|410315###9977|Kutch-Wilderman|home|83.86|Christopher|""|M|3512 Knight Center|Lorenzo|TX|79343|33.6666|-101.5277|1571|Petroleum engineer|1982-06-27|d3645801987081d601f933a635dfdb9f|33.605383|-101.076334|0|79322|2012-01-02 17:21:27+08:00|2012-01-02 17:21:27+08:00|CITIUS33CHI
